defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,offensive_alignment,possessionTeamScoreDiff,quarter,down,yards_to_go,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,avg_safety_distance,lateral_spread,target_y
1.16,28.34,5.66,20.45,1.47,9.54,1.01,24.32,1.86,33.18,11.88,35.54,18.8,20.15,3.83,40.81,5.66,26.82,1.01,18.4,1.85,29.85,1.0,-1.0,3.0,2.0,3.0,18.8,11.88,8.0,3.0,4.0,5.0,4.9264,5.3833,2.3867,1.47,13.8736,31.27,1.0
4.8,22.28,8.59,31.35,1.41,41.84,5.19,26.99,16.28,22.07,1.01,20.68,3.72,18.1,1.09,24.98,6.57,12.11,0.45,16.83,1.16,28.71,1.0,0.0,1.0,2.0,3.0,16.28,8.59,9.0,2.0,5.0,6.0,4.57,4.4906,3.9,1.41,11.71,29.73,1.0
3.28,19.26,1.01,27.06,15.76,23.23,12.31,34.27,0.68,24.2,0.2,35.47,0.43,32.17,5.98,43.31,4.48,27.1,2.62,32.06,7.09,10.7,1.0,-4.0,4.0,1.0,3.0,15.76,-1.0,8.0,3.0,4.0,6.0,4.8945,4.8787,7.165,3.28,10.8655,32.61,2.0
4.1,24.23,0.68,26.85,3.26,38.21,1.08,13.46,0.82,30.23,0.85,21.16,5.6,34.46,4.09,45.08,0.65,23.69,0.7,18.17,5.06,19.06,1.0,-1.0,4.0,2.0,1.0,5.6,5.06,7.0,4.0,6.0,6.0,2.4445,1.8909,2.81,1.08,3.1555,31.62,5.0
3.56,29.92,7.76,32.61,2.15,13.19,0.39,26.6,0.8,21.12,5.6,37.69,10.27,20.27,0.56,18.06,0.98,28.71,3.59,20.73,4.28,41.02,1.0,0.0,4.0,3.0,1.0,10.27,7.76,8.0,3.0,4.0,6.0,3.6309,3.0541,4.01,2.15,6.6391,27.83,0.0
12.53,20.93,6.29,37.16,6.7,43.29,1.03,33.08,0.69,24.22,1.25,27.02,5.65,29.81,1.01,29.54,1.6,10.39,0.91,21.51,16.11,35.74,1.0,1.0,3.0,1.0,3.0,16.11,12.53,8.0,3.0,5.0,5.0,4.8882,5.0234,4.8633,1.6,11.2218,32.9,2.0
0.08,34.88,16.57,25.46,2.58,32.15,0.0,28.81,0.16,26.57,1.47,36.55,0.55,24.07,5.08,17.68,4.15,39.18,2.78,28.37,1.02,19.23,0.0,-1.0,3.0,3.0,1.0,16.57,1.47,9.0,2.0,6.0,8.0,3.1309,4.5496,3.4167,1.02,13.4391,21.5,2.0
13.78,25.7,0.53,27.52,0.69,23.92,4.63,26.55,5.92,39.48,7.36,19.63,4.98,30.78,0.48,31.01,2.18,22.71,3.58,33.68,0.68,34.78,1.0,0.0,1.0,2.0,2.0,13.78,3.58,10.0,1.0,4.0,8.0,4.0736,3.8355,5.1533,2.18,9.7064,19.85,2.0
0.56,25.85,3.92,28.05,8.53,34.64,10.74,25.41,0.25,35.0,0.49,31.89,0.75,23.45,0.58,28.77,3.82,31.14,6.17,20.78,0.81,41.6,1.0,0.0,1.0,1.0,3.0,10.74,8.53,10.0,1.0,6.0,7.0,3.3291,3.5213,3.49,0.81,7.4109,20.82,4.0
0.35,24.38,4.46,33.26,0.55,14.54,0.29,28.35,0.52,32.01,8.93,37.43,3.88,40.87,0.18,35.17,15.55,22.84,4.79,26.68,3.0,21.65,0.0,1.0,2.0,2.0,1.0,15.55,8.93,9.0,2.0,5.0,7.0,3.8636,4.5231,2.4767,0.55,11.6864,26.33,1.0
0.86,27.21,0.67,32.26,0.81,34.45,0.53,24.17,6.25,14.62,1.3,37.34,0.58,29.62,1.66,18.61,12.04,30.23,4.91,46.19,0.2,36.33,3.0,-1.0,4.0,2.0,2.0,12.04,1.66,8.0,3.0,7.0,7.0,2.71,3.4941,3.775,1.3,9.33,31.57,0.0
15.68,31.34,5.46,35.42,1.73,25.01,5.65,25.7,7.88,38.57,1.28,29.41,1.46,18.62,5.59,20.27,1.4,21.1,1.6,15.0,6.09,16.49,0.0,-1.0,3.0,2.0,2.0,15.68,6.09,9.0,2.0,3.0,5.0,4.8927,4.1119,4.74,1.6,10.7873,23.57,2.0
0.2,26.38,0.09,28.71,6.17,37.91,0.82,29.82,0.58,34.43,0.16,21.22,9.36,17.53,0.6,24.59,0.65,22.95,7.1,30.06,0.5,17.36,1.0,2.0,4.0,3.0,2.0,9.36,0.82,9.0,2.0,8.0,7.0,2.3845,3.2426,4.6167,0.58,6.9755,20.55,5.0
2.51,36.59,5.97,30.44,1.29,33.45,1.43,30.36,12.79,23.08,6.14,16.38,5.96,25.7,1.3,26.67,2.02,44.67,0.94,21.87,1.29,9.44,0.0,1.0,2.0,1.0,3.0,12.79,6.14,8.0,3.0,5.0,5.0,3.7855,3.4791,1.655,1.29,9.0045,35.23,0.0
0.53,26.9,3.4,20.13,0.41,30.74,0.86,15.07,0.57,22.38,16.36,30.27,10.66,21.35,1.17,34.93,3.9,26.76,5.42,38.6,0.42,17.97,1.0,1.0,4.0,3.0,1.0,16.36,10.66,9.0,2.0,6.0,7.0,3.9727,4.9256,2.4833,0.86,12.3873,23.53,0.0
10.6,26.83,2.04,37.88,0.22,29.3,4.77,26.68,7.54,9.26,4.99,43.17,4.9,22.63,0.08,20.62,4.36,32.65,5.24,17.37,0.59,25.21,0.0,1.0,4.0,1.0,3.0,10.6,5.24,8.0,3.0,3.0,6.0,4.1209,3.0911,5.63,4.36,6.4791,33.91,2.0
0.37,32.06,0.68,28.91,3.98,35.17,0.78,26.17,5.47,19.13,0.53,23.08,11.32,26.53,3.82,30.38,4.42,23.13,6.31,38.41,0.48,19.62,1.0,1.0,4.0,2.0,2.0,11.32,3.98,10.0,1.0,5.0,8.0,3.4691,3.264,5.89,5.47,7.8509,19.28,2.0
3.04,27.91,1.16,38.11,10.63,25.65,7.13,11.97,0.12,35.23,1.51,33.16,1.14,22.26,0.7,31.05,6.15,41.43,0.9,27.02,2.05,17.26,3.0,0.0,2.0,2.0,2.0,10.63,2.05,8.0,3.0,5.0,7.0,3.1391,3.2044,6.64,6.15,7.4909,29.46,2.0
0.71,27.2,4.44,34.88,0.35,24.42,9.05,29.2,0.48,32.48,0.45,20.74,0.62,35.9,0.8,30.42,1.44,40.42,2.65,24.45,2.74,22.72,3.0,-1.0,4.0,3.0,2.0,9.05,4.44,10.0,1.0,7.0,9.0,2.1573,2.5066,1.82,0.45,6.8927,19.68,0.0
0.84,30.9,1.06,34.39,4.6,28.89,6.96,29.98,1.67,39.53,9.63,34.29,7.3,23.5,4.64,31.68,1.32,27.83,0.63,24.25,2.61,22.71,1.0,-3.0,4.0,1.0,3.0,9.63,7.3,11.0,0.0,4.0,8.0,3.7509,2.9537,3.7467,1.67,5.8791,16.82,0.0
0.23,24.54,10.83,21.87,2.27,44.02,0.07,31.46,0.65,27.32,0.52,36.27,3.1,29.04,2.16,34.11,7.35,10.9,9.15,35.53,0.65,18.1,0.0,-1.0,4.0,2.0,3.0,10.83,9.15,8.0,3.0,5.0,6.0,3.3618,3.7089,3.4233,0.65,7.4682,33.12,2.0
0.72,36.33,0.51,24.77,0.43,31.23,2.3,35.94,9.9,20.05,4.9,12.67,1.5,22.75,0.61,27.61,3.26,31.23,10.31,33.7,1.1,39.29,0.0,1.0,2.0,2.0,3.0,10.31,9.9,10.0,1.0,6.0,8.0,3.2309,3.4929,2.5,1.1,7.0791,26.62,5.0
0.6,22.86,0.58,25.97,13.42,28.17,4.37,26.01,4.0,22.09,1.66,11.39,0.66,27.9,3.57,33.96,4.2,29.45,4.91,16.97,0.66,19.31,1.0,0.0,2.0,1.0,3.0,13.42,4.91,9.0,2.0,4.0,8.0,3.5118,3.5464,3.1433,1.66,9.9082,22.57,2.0
0.61,27.04,13.99,32.3,0.22,21.1,16.43,18.48,0.31,30.38,8.5,16.22,5.56,29.36,2.19,21.91,0.19,18.34,2.64,35.89,0.49,42.05,1.0,1.0,3.0,3.0,2.0,16.43,13.99,9.0,2.0,5.0,5.0,4.6482,5.59,2.8967,0.49,11.7818,25.83,0.0
2.82,21.14,14.4,22.62,2.79,34.3,1.03,22.65,0.82,14.97,0.83,25.85,4.04,24.13,1.33,30.93,0.77,29.28,0.72,18.94,2.71,27.94,1.0,1.0,1.0,2.0,2.0,14.4,2.71,10.0,1.0,6.0,9.0,2.9327,3.7834,1.6467,0.82,11.4673,19.33,0.0
14.45,34.64,0.06,26.61,14.11,17.55,0.28,16.99,5.37,21.16,7.09,44.32,8.03,28.66,0.49,29.35,0.09,21.01,3.88,35.67,1.15,15.1,1.0,1.0,2.0,1.0,3.0,14.45,14.11,8.0,3.0,5.0,5.0,5.0,5.1627,4.04,1.15,9.45,29.22,3.0
9.01,42.64,10.38,31.41,0.0,27.2,0.07,35.56,10.53,16.19,9.33,23.33,8.79,9.67,0.18,38.17,0.16,24.45,0.04,32.79,17.05,24.51,1.0,1.0,3.0,3.0,3.0,17.05,10.38,8.0,3.0,5.0,5.0,5.9582,5.7555,9.4433,8.79,11.0918,32.97,1.0
0.47,35.31,4.44,27.05,8.42,38.94,4.4,14.56,13.84,33.08,0.85,32.04,4.32,32.23,0.5,27.87,10.33,22.93,0.3,23.59,3.73,20.89,1.0,1.0,4.0,2.0,2.0,13.84,10.33,10.0,1.0,4.0,7.0,4.6909,4.2644,5.5167,3.73,9.1491,24.38,2.0
0.04,25.61,2.32,31.9,4.16,27.69,0.07,21.57,0.45,16.21,2.01,33.83,1.2,33.67,2.35,22.31,1.08,9.37,0.3,28.75,0.38,32.46,0.0,3.0,4.0,2.0,0.0,2.35,2.32,9.0,2.0,7.0,9.0,1.3055,1.2268,1.18,0.45,1.3736,24.46,5.0
3.05,29.42,0.51,27.34,13.43,27.82,0.21,32.35,0.73,36.9,0.76,24.48,0.62,29.64,3.04,39.51,2.66,34.91,0.46,19.95,4.11,17.94,0.0,1.0,1.0,3.0,1.0,13.43,2.66,10.0,1.0,6.0,9.0,2.6891,3.635,2.5367,0.46,10.7409,21.57,0.0
1.37,26.17,4.57,23.28,0.31,22.62,12.87,30.57,1.06,31.58,1.77,8.86,1.24,29.6,0.63,33.9,1.15,17.68,1.28,35.54,1.47,43.83,0.0,1.0,2.0,3.0,2.0,12.87,4.57,8.0,3.0,8.0,7.0,2.52,3.4371,1.4175,1.15,10.35,34.97,0.0
0.74,29.28,1.01,26.51,15.2,27.45,5.36,28.23,5.68,22.48,1.19,20.85,8.87,36.12,7.96,12.5,4.05,32.1,5.51,15.85,0.83,18.69,0.0,-2.0,4.0,1.0,3.0,15.2,5.51,9.0,2.0,4.0,5.0,5.1273,4.2139,6.96,4.05,10.0727,23.62,2.0
0.96,35.54,7.8,20.51,8.47,21.47,7.59,35.94,3.89,29.97,7.38,10.39,0.94,32.37,1.31,39.3,0.66,24.21,1.11,30.03,0.9,27.34,3.0,-2.0,4.0,3.0,1.0,8.47,7.59,10.0,1.0,6.0,7.0,3.7282,3.2036,4.555,1.31,4.7418,28.91,5.0
0.74,26.62,0.46,21.63,12.56,33.8,0.62,24.75,10.89,19.18,4.3,43.44,3.11,30.15,1.62,17.73,4.41,24.1,0.81,19.4,4.96,11.54,0.0,0.0,1.0,2.0,3.0,12.56,10.89,9.0,2.0,4.0,7.0,4.0436,3.9671,3.6267,1.62,8.5164,31.9,1.0
0.55,35.35,0.74,23.75,9.16,38.51,2.93,19.76,12.87,33.46,1.49,29.1,0.15,27.38,0.2,31.59,11.74,22.15,5.91,14.43,5.15,33.37,1.0,1.0,4.0,3.0,3.0,12.87,11.74,9.0,2.0,5.0,5.0,4.6264,4.5237,6.045,2.93,8.2436,24.08,4.0
8.94,25.6,4.62,36.75,0.69,26.14,1.05,23.17,0.83,29.53,2.51,21.65,1.78,17.82,1.38,19.71,4.43,31.19,3.02,25.31,1.83,33.7,1.0,-1.0,4.0,4.0,0.0,8.94,3.02,9.0,2.0,4.0,8.0,2.8255,2.3196,3.6267,1.83,6.1145,18.93,0.0
4.58,25.69,2.83,32.04,0.72,35.01,0.93,22.57,1.26,14.48,4.86,29.37,1.05,25.87,0.91,17.88,0.73,29.48,14.47,26.6,4.49,21.64,1.0,-1.0,4.0,3.0,2.0,14.47,4.86,10.0,1.0,6.0,9.0,3.3482,3.8644,0.99,0.72,11.1218,20.53,0.0
0.22,24.87,4.58,44.5,4.04,30.05,3.53,34.21,2.45,19.2,0.62,34.96,12.18,19.67,0.38,32.91,5.77,10.09,10.53,34.25,0.07,28.95,0.0,0.0,3.0,2.0,3.0,12.18,10.53,7.0,4.0,4.0,6.0,4.0336,3.93,4.2667,2.45,8.1464,34.41,4.0
14.8,21.16,6.62,36.92,5.32,44.03,0.14,34.34,3.05,21.82,0.51,29.88,0.3,20.27,0.17,23.67,2.17,32.65,16.83,35.35,6.56,10.98,3.0,-1.0,4.0,1.0,3.0,16.83,14.8,9.0,2.0,4.0,6.0,5.1336,5.5756,6.1667,5.32,11.6964,33.05,0.0
1.01,25.28,4.61,27.81,6.63,16.71,2.06,21.98,4.37,31.15,0.94,34.33,12.92,28.58,5.12,25.81,0.54,32.41,6.38,45.7,0.42,29.2,2.0,1.0,3.0,1.0,3.0,12.92,2.06,9.0,2.0,4.0,7.0,4.0909,3.5761,6.505,6.38,8.8291,28.99,2.0
0.58,24.12,0.32,27.7,0.85,22.31,14.23,29.39,0.92,30.93,4.14,26.2,3.94,16.35,4.38,30.14,0.42,34.09,3.53,33.65,4.57,40.38,1.0,1.0,2.0,1.0,3.0,14.23,0.85,9.0,2.0,5.0,8.0,3.4436,3.807,4.255,3.94,10.7864,24.03,2.0
5.35,25.34,11.93,31.98,1.01,20.81,0.4,29.85,7.72,16.9,0.82,17.84,4.82,43.69,0.98,24.99,4.88,20.63,3.0,35.31,4.32,12.8,0.0,0.0,1.0,1.0,3.0,11.93,7.72,8.0,3.0,4.0,5.0,4.1118,3.3315,4.0467,3.0,7.8182,30.89,4.0
0.51,22.81,14.35,22.5,4.08,21.12,4.25,25.68,1.18,16.73,0.33,26.02,6.61,34.34,0.55,18.19,3.39,14.28,0.99,29.91,0.43,28.62,0.0,2.0,3.0,1.0,3.0,14.35,0.99,10.0,1.0,6.0,9.0,3.3336,4.0091,5.0,3.39,11.0164,20.06,2.0
8.42,26.69,2.11,16.45,1.18,23.88,0.97,17.56,3.24,13.68,2.23,40.64,5.0,18.76,0.82,26.19,1.06,29.24,2.13,24.09,1.16,21.52,1.0,0.0,1.0,2.0,3.0,8.42,5.0,9.0,2.0,5.0,8.0,2.5745,2.1934,2.735,2.23,5.8455,26.96,0.0
0.58,23.5,0.56,26.8,1.85,16.34,10.51,24.84,4.42,14.94,3.23,31.69,0.53,18.73,2.97,37.28,1.95,17.88,0.1,29.9,1.26,34.39,3.0,1.0,4.0,2.0,3.0,10.51,1.95,9.0,2.0,5.0,8.0,2.5418,2.8274,2.6833,1.85,7.9682,22.34,0.0
1.08,33.03,12.89,18.64,11.58,26.25,8.18,33.41,10.34,7.93,1.3,28.48,19.67,18.04,21.98,37.66,1.31,21.07,1.39,24.57,11.6,44.4,0.0,-1.0,4.0,3.0,3.0,21.98,19.67,8.0,3.0,4.0,4.0,9.2109,7.0834,11.61,10.34,12.7691,36.47,1.0
0.98,24.17,3.31,26.53,1.18,17.91,8.76,34.21,7.13,15.56,0.96,22.45,3.73,18.4,15.44,26.85,5.97,27.66,4.0,23.1,0.78,28.22,1.0,1.0,2.0,1.0,3.0,15.44,3.73,10.0,1.0,4.0,7.0,4.7491,4.2455,7.2867,5.97,10.6909,18.65,0.0
0.18,28.44,0.07,25.63,4.07,39.33,9.04,33.99,2.64,21.63,0.38,35.45,0.46,22.2,1.96,29.68,1.06,10.36,0.02,18.76,2.02,43.76,4.0,-1.0,4.0,3.0,1.0,9.04,4.07,6.0,5.0,6.0,6.0,1.9909,2.5423,1.1533,0.38,7.0491,33.4,5.0
6.13,8.68,0.37,25.86,6.6,28.1,0.04,34.42,4.65,18.59,1.18,43.87,2.86,31.06,16.09,28.67,7.63,23.03,0.2,29.4,0.5,20.66,1.0,-2.0,2.0,3.0,2.0,16.09,7.63,9.0,2.0,5.0,6.0,4.2045,4.6261,3.9867,1.18,11.8855,35.19,1.0
0.77,30.85,0.57,26.55,0.66,23.77,10.45,44.44,13.59,20.15,4.46,19.76,0.16,36.18,13.39,34.35,10.65,10.23,0.83,32.94,7.89,16.52,1.0,1.0,4.0,3.0,3.0,13.59,13.39,7.0,4.0,5.0,5.0,5.7655,5.2672,8.52,4.46,7.8245,34.21,2.0
0.52,26.78,0.34,24.31,10.38,36.24,5.27,32.04,5.44,16.04,1.15,31.17,11.2,20.98,4.81,22.52,5.21,26.85,3.12,40.5,0.78,35.06,0.0,1.0,4.0,2.0,3.0,11.2,10.38,9.0,2.0,4.0,5.0,4.3836,3.5866,4.28,3.12,6.8164,24.46,1.0
1.06,17.71,1.09,28.88,9.96,33.64,10.3,17.49,4.39,18.02,4.7,31.81,1.35,20.96,3.93,22.56,7.73,12.44,1.15,24.34,6.97,38.56,0.0,0.0,5.0,1.0,3.0,10.3,9.96,9.0,2.0,4.0,7.0,4.7845,3.3586,7.35,6.97,5.5155,26.12,5.0
1.23,22.65,23.26,28.44,0.76,30.08,8.15,17.83,24.04,36.39,7.08,21.86,6.04,8.02,0.7,38.23,22.72,15.65,0.83,44.87,6.38,36.96,3.0,2.0,2.0,2.0,2.0,24.04,23.26,7.0,4.0,4.0,3.0,9.1991,9.0519,5.0067,0.83,14.8409,36.85,5.0
12.31,33.8,0.01,21.18,0.16,29.91,4.5,26.95,2.4,39.86,0.22,7.93,0.21,17.68,4.73,22.06,0.13,26.42,1.82,34.63,11.98,16.27,1.0,0.0,1.0,2.0,2.0,12.31,11.98,7.0,4.0,5.0,6.0,3.4973,4.3937,1.48,0.22,8.8127,31.93,1.0
0.63,34.42,0.33,29.15,0.94,24.02,7.19,13.68,4.07,28.53,16.16,22.72,9.48,35.13,3.41,32.75,4.71,40.73,0.71,31.85,0.71,37.01,1.0,-1.0,2.0,1.0,3.0,16.16,9.48,9.0,2.0,5.0,7.0,4.3945,4.7006,5.95,4.71,11.7655,27.05,4.0
0.33,21.18,8.51,38.81,7.0,13.61,0.61,24.84,0.45,16.93,4.42,21.4,4.58,35.85,0.27,29.87,14.54,25.52,5.38,18.44,4.3,25.52,0.0,-3.0,3.0,2.0,3.0,14.54,5.38,8.0,3.0,4.0,6.0,4.5809,4.1637,6.6967,4.58,9.9591,25.2,2.0
0.46,27.02,0.95,33.13,15.46,30.65,0.56,24.61,0.8,22.41,1.53,29.78,7.73,9.83,1.13,35.11,1.53,16.26,5.13,44.97,0.91,38.61,3.0,-1.0,1.0,3.0,1.0,15.46,7.73,8.0,3.0,6.0,7.0,3.29,4.4197,1.08,0.8,12.17,35.14,0.0
1.57,32.57,0.49,24.14,6.08,9.83,10.89,19.78,1.34,15.88,4.88,25.27,10.54,33.82,0.78,42.69,0.81,27.55,0.79,35.49,0.98,30.83,1.0,-1.0,4.0,2.0,2.0,10.89,10.54,7.0,4.0,6.0,6.0,3.5591,3.7956,2.7333,0.78,7.3309,32.86,2.0
12.21,19.11,3.64,19.23,0.4,27.94,1.53,26.25,5.15,12.68,0.3,36.08,3.97,36.13,0.38,32.52,4.03,44.95,11.76,35.8,0.11,24.04,3.0,-1.0,1.0,3.0,2.0,12.21,11.76,7.0,4.0,4.0,6.0,3.9527,4.1565,4.59,4.03,8.2573,32.27,4.0
0.55,25.48,0.47,19.87,0.54,14.18,0.56,27.11,0.36,23.18,1.15,29.02,4.5,28.76,4.4,23.64,0.53,31.6,4.78,33.64,0.76,17.32,1.0,-1.0,3.0,2.0,1.0,4.5,1.15,10.0,1.0,8.0,10.0,1.6909,1.7696,2.66,0.54,2.86,19.46,5.0
0.3,28.37,14.51,24.91,0.26,32.33,2.91,30.76,2.57,19.17,7.6,41.67,0.07,36.84,3.65,10.0,3.91,36.56,0.08,24.35,3.35,27.03,0.0,1.0,2.0,2.0,0.0,14.51,3.91,8.0,3.0,4.0,7.0,3.5645,4.0856,4.6067,2.57,10.9455,31.67,2.0
0.29,29.88,12.39,28.06,0.62,20.44,0.63,16.88,11.56,14.85,0.4,26.39,1.24,9.81,0.43,23.96,4.07,19.82,3.5,26.57,4.14,30.39,1.0,1.0,1.0,2.0,2.0,12.39,11.56,10.0,1.0,6.0,8.0,3.57,4.2174,2.96,1.24,8.82,20.58,1.0
3.38,20.53,0.27,21.52,7.25,17.74,0.01,29.22,0.31,24.68,7.83,43.31,13.18,29.55,3.35,23.52,4.14,12.3,0.49,19.29,3.52,32.54,0.0,1.0,2.0,2.0,2.0,7.25,3.52,9.0,2.0,4.0,7.0,3.9755,3.8885,8.3833,4.14,4.4582,31.01,1.0
0.81,36.89,0.6,26.82,3.91,36.5,2.07,18.5,0.69,29.92,1.08,9.94,11.6,19.76,0.69,24.22,15.33,34.05,1.23,33.21,1.55,43.91,0.0,0.0,4.0,1.0,3.0,15.33,11.6,8.0,3.0,6.0,6.0,3.5964,4.8045,1.5667,1.08,11.7336,33.97,0.0
3.96,24.59,4.31,34.9,0.27,35.15,0.51,31.01,1.67,17.12,4.59,29.58,8.72,10.48,12.09,23.99,0.38,23.82,0.25,26.77,6.39,42.58,1.0,-1.0,2.0,2.0,3.0,12.09,4.31,8.0,3.0,4.0,7.0,3.9218,3.7235,5.5933,1.67,8.1682,32.1,2.0
0.86,30.64,0.64,25.27,7.0,28.22,0.24,23.79,3.56,29.15,1.7,35.43,0.45,37.7,0.55,27.96,0.38,34.2,15.59,28.94,3.78,32.57,0.0,-2.0,3.0,1.0,3.0,15.59,1.7,11.0,0.0,6.0,9.0,3.1591,4.4105,3.725,0.45,12.4309,13.91,0.0
0.12,24.12,0.0,32.56,0.92,44.36,6.07,11.04,0.06,27.6,0.07,35.57,3.6,31.77,1.87,18.34,12.53,29.65,10.42,36.69,11.86,17.97,0.0,0.0,1.0,3.0,1.0,12.53,11.86,7.0,4.0,5.0,5.0,4.32,4.8159,2.9533,0.92,8.21,33.32,2.0
4.23,27.39,3.21,44.01,6.84,36.15,0.55,36.57,0.78,28.75,1.45,9.7,0.66,32.04,1.72,18.41,0.59,24.11,17.28,26.41,4.35,32.04,0.0,2.0,2.0,2.0,2.0,17.28,6.84,8.0,3.0,5.0,6.0,3.7873,4.6854,2.1267,1.45,13.4927,34.31,1.0
7.4,40.81,7.54,16.61,0.84,28.48,0.89,35.37,4.16,33.4,3.49,17.98,0.68,24.06,14.21,26.2,7.44,36.5,4.35,28.43,0.86,32.33,0.0,-1.0,1.0,1.0,3.0,14.21,7.44,8.0,3.0,4.0,6.0,4.7145,3.9943,6.1433,3.49,9.4955,24.2,2.0
0.22,31.77,0.13,29.48,0.36,21.69,2.38,30.9,14.63,18.28,0.9,18.96,3.81,23.64,0.07,26.34,7.63,34.03,0.68,38.66,4.9,12.64,0.0,1.0,2.0,3.0,3.0,14.63,7.63,9.0,2.0,6.0,7.0,3.2464,4.2852,2.16,0.68,11.3836,26.02,1.0
13.28,29.43,0.61,32.81,1.03,18.96,0.67,36.51,4.36,38.29,0.68,26.53,0.76,29.77,5.54,24.63,4.83,31.91,6.2,20.5,1.68,16.4,1.0,-2.0,3.0,1.0,3.0,13.28,1.03,9.0,2.0,5.0,6.0,3.6036,3.7017,4.08,1.68,9.6764,21.89,1.0
0.01,12.91,7.98,19.2,0.1,20.53,0.16,29.35,0.23,23.19,0.38,34.15,3.75,26.87,1.97,24.6,0.15,44.44,10.14,32.12,0.17,16.75,0.0,2.0,3.0,3.0,2.0,10.14,7.98,8.0,3.0,7.0,6.0,2.2764,3.4076,0.18,0.01,7.8636,31.53,0.0
2.92,25.05,3.47,12.98,3.17,39.88,0.48,31.55,0.67,29.05,0.43,24.59,2.65,30.63,0.5,33.97,2.48,34.01,2.65,19.9,3.5,34.84,0.0,-2.0,2.0,3.0,1.0,3.5,2.92,9.0,2.0,4.0,9.0,2.0836,1.2217,3.0967,2.65,1.4164,26.9,5.0
9.69,17.87,1.19,25.73,1.4,18.92,6.68,13.57,0.82,21.42,0.74,29.29,5.04,24.9,4.84,27.89,8.56,39.39,0.82,33.01,15.72,31.27,0.0,1.0,1.0,2.0,2.0,15.72,9.69,9.0,2.0,5.0,6.0,5.0455,4.6022,5.5467,1.4,10.6745,25.82,2.0
7.97,17.14,1.23,32.6,0.96,27.69,5.03,29.44,11.96,34.14,1.08,29.89,0.93,35.75,0.74,24.93,1.6,22.73,1.45,10.78,7.95,39.51,2.0,-1.0,1.0,2.0,2.0,11.96,7.97,9.0,2.0,6.0,6.0,3.7182,3.7254,4.7,1.45,8.2418,28.73,2.0
0.12,16.95,20.93,14.51,21.94,37.33,0.32,23.62,13.19,22.63,0.36,42.07,0.26,29.19,1.48,18.99,0.88,25.69,0.43,34.11,1.69,14.7,0.0,2.0,3.0,3.0,3.0,21.94,20.93,8.0,3.0,7.0,6.0,5.6,8.2834,0.8267,0.36,16.34,27.56,5.0
0.95,17.23,1.23,27.09,1.03,20.8,4.26,22.77,2.05,8.8,12.87,19.29,1.04,30.05,14.61,34.22,1.74,35.36,5.74,37.18,5.53,33.54,1.0,-1.0,2.0,3.0,3.0,14.61,12.87,7.0,4.0,4.0,5.0,4.6409,4.6283,3.765,1.74,9.9691,28.38,5.0
8.97,15.79,11.43,31.28,3.81,20.5,0.53,26.56,4.46,25.14,1.1,16.85,0.17,28.59,2.24,36.16,6.24,37.69,6.73,10.25,0.64,22.81,0.0,-4.0,4.0,1.0,3.0,11.43,8.97,8.0,3.0,4.0,6.0,4.2109,3.5884,5.07,2.24,7.2191,27.44,4.0
30.13,37.72,11.87,46.31,0.5,27.09,0.81,23.44,0.37,29.78,2.54,29.04,1.64,17.2,0.9,18.34,13.95,8.14,32.47,19.81,10.72,35.97,1.0,-1.0,4.0,2.0,3.0,32.47,30.13,7.0,4.0,4.0,6.0,9.6273,11.2976,12.18,10.72,22.8427,38.17,5.0
0.14,36.05,5.71,13.61,11.03,21.94,4.9,40.26,5.02,26.76,0.45,27.76,0.32,31.29,0.25,23.92,11.05,34.63,7.33,45.71,3.96,17.62,3.0,-3.0,3.0,2.0,3.0,11.05,11.03,7.0,4.0,4.0,4.0,4.56,3.8923,5.6667,3.96,6.49,32.1,4.0
0.85,23.82,6.88,35.44,0.96,29.79,0.61,31.91,3.21,23.13,0.78,27.04,5.79,16.07,6.14,10.89,0.84,36.78,13.18,21.79,4.84,39.36,3.0,-3.0,3.0,2.0,1.0,13.18,6.88,9.0,2.0,5.0,7.0,4.0073,3.7257,5.59,4.84,9.1727,28.47,2.0
0.8,32.07,4.38,29.72,0.39,28.69,5.7,10.13,5.92,41.78,3.42,33.7,5.06,18.87,12.28,33.74,2.85,25.14,0.68,24.9,0.57,35.1,1.0,1.0,2.0,1.0,3.0,12.28,5.06,8.0,3.0,4.0,7.0,3.8227,3.3544,5.0133,3.42,8.4573,31.65,2.0
3.45,21.1,1.06,34.97,12.67,25.31,3.84,24.5,0.38,18.15,0.65,25.41,1.1,28.03,7.66,14.61,0.66,31.13,0.71,22.82,2.95,29.63,1.0,-1.0,2.0,1.0,3.0,12.67,2.95,10.0,1.0,6.0,8.0,3.1936,3.6457,4.36,1.06,9.4764,20.36,2.0
